header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Schoorlaan (Bouwnr. 124),2265 VS Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/huis-42686974-schoorlaan-bouwnr-124/?navigateSource=resultlist,20220128_032318,"€ 785,000 vrij op naam","€ 4,313    The asking price per m² (€ 785,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Desirable residence/villa, row house",New property,2022,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area182 m²External storage space5 m²,182 m²,5 m²,473 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,4 stories,Mechanical ventilation,A        What does this mean?,Completely insulated,"Electric heating, complete floor heating, heat recovery unit and heat pump",Geothermal heating,In center and in residential district,Back garden,"29 m² (5,4 meter deep and 5,4 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Built-in,Built-in and underground parking,2 cars,Electrical door,Parking garage,no
