header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Eikenlaan 77,3925 VH Scherpenzeel (GE)        ,https://www.funda.nl/en/koop/scherpenzeel-ge/huis-88048161-eikenlaan-77/?navigateSource=resultlist,20220129_174735,"€ 415,000 kosten koper","€ 2,902    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 27, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1970,Gable roof covered with asphalt roofing and roof tiles,Living area143 m²Exterior space attached to the building5 m²,143 m²,5 m²,299 m²,499 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and TV via cable,D        What does this mean?,Double glazing and insulated walls,CH boiler and gas heater,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",299 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,"130 m² (14,2 meter deep and 9,15 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Parking on private property and public parking,no
