header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Location,Shed / storage,Type of parking facilities,error
Binnentuin appartement (Bouwnr. 13),3071 AL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42677076-binnentuin-appartement-bouwnr-13/?navigateSource=resultlist,20220126_165405,"€ 396,000 vrij op naam","€ 5,500    The asking price per m² (€ 396,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under option,Available in consultation,Galleried apartment,New property,2024,SWK garantiecertificaat,Living area72 m²,72 m²,187 m³,3 rooms (2 bedrooms),1 story,2nd floor,Mechanical ventilation,A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",In residential district and unobstructed surrounding view,Built-in,Resident's parking permits,no
