header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,error
Bouwnummer 127 (Bouwnr. 127),3227 AJ Oudenhoorn        ,https://www.funda.nl/en/koop/oudenhoorn/huis-42667441-bouwnummer-127-bouwnr-127/?navigateSource=resultlist,20220129_210010,"€ 525,000 vrij op naam","€ 3,977    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Desirable residence/villa, double house",New property,2022,Living area132 m²,132 m²,236 m²,491 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,236 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"95 m² (10,5 meter deep and 9 meter broad)",Located at the west accessible via the rear,Parking place,no
