header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,error
Bouwnummer 124 (Bouwnr. 124),3084 PJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42528024-bouwnummer-124-bouwnr-124/?navigateSource=resultlist,20220126_005611,"€ 519,000 vrij op naam","€ 3,414    The asking price per m² (€ 519,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house",New property,2022,Living area152 m²,152 m²,143 m²,576 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,143 m²,Full ownership,Alongside a quiet road and in residential district,no
