header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiralengracht 183 I,1057 ET Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42660803-admiralengracht-183-i/?navigateSource=resultlist,20220130_190929,"€ 410,000 kosten koper","€ 8,039    The asking price per m² (€ 410,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available in consultation,€ 141.87 per month,Ground-floor apartment (apartment),Resale property,1926,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area51 m²Exterior space attached to the building13 m²External storage space7 m²,51 m²,13 m²,7 m²,151 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,Passive ventilation system and TV via cable,C            1.48What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-11-2061,Municipal ownership encumbered with long-term leaset,Paid until 01-11-2061,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 141.87 per month),Yes,Yes,Yes,no
