header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Type of garage,Capacity,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerard Philipslaan 61,5616 TV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42656159-gerard-philipslaan-61/?navigateSource=resultlist,20220201_015035,"€ 315,000 kosten koper","€ 6,176    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 128 per month,7 weeks,Under offer,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Galleried apartment (apartment),Resale property,2012,Flat roof,Living area51 m²Exterior space attached to the building7 m²,51 m²,7 m²,169 m³,2 rooms (1 bedroom),1 bathroom,Toilet,5 stories,5th floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,Completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,Full ownership,Full ownership,Alongside a quiet road and in center,Built-in,1 car,No insulation,Public parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
