header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gabriël Metsustraat 30 BOV,1071 EC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42650108-gabriel-metsustraat-30-bov/?navigateSource=resultlist,20220130_222507,"€ 1,850,000 kosten koper","€ 8,645    The asking price per m² (€ 1,850,000) is calculated by dividing the asking price of the home by the living area (214 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1912,Monumental building,Flat roof covered with asphalt roofing,Living area214 m²Other space inside the building10 m²Exterior space attached to the building30 m²,214 m²,10 m²,30 m²,645 m³,6 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,Shower and toilet,3 stories,2nd floor,Mechanical ventilation and TV via cable,Not available,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  30-07-2074),Paid until 30-07-2074,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,No,No,Yes,Yes,no
