header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Dokter Baumannplein 1 & 3,1165 MC Halfweg        ,https://www.funda.nl/en/koop/halfweg/huis-41321520-dokter-baumannplein-1-en-3/?navigateSource=resultlist,20220129_003236,"€ 1,250,000 kosten koper","€ 3,272    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (382 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,1886,"Double occupancy present, partly rented and listed building (national monument)",Gable roof covered with asphalt roofing and roof tiles,Living area382 m²Other space inside the building12 m²External storage space148 m²,382 m²,12 m²,148 m²,388 m²,"1,415 m³",15 rooms (9 bedrooms),3 stories,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",388 m²,Full ownership,"Alongside busy road, in residential district and unobstructed surrounding view",Side garden,18 m² (6 meter deep and 3 meter broad),Located at the southwest,Built-in,2 cars,Electricity,Parking on private property and public parking,no
