header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Parklaan 16,5613 BE Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42655708-parklaan-16/?navigateSource=resultlist,20220201_004851,"€ 1,650,000 kosten koper","€ 6,420    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,650,000) is calculated by dividing the asking price of the home by the living area (257 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,"Desirable residence/villa, double house",Resale property,1950,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area257 m²Exterior space attached to the building12 m²External storage space57 m²,257 m²,12 m²,57 m²,828 m²,954 m³,7 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,"Bath, 3 showers and toilet",3 stories and a basement,Air conditioning and sliding door,E            2.13What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and gas heater,CH boiler,"NEFIT (gas-fired combination boiler from 2016, in ownership)",828 m²,Full ownership,"In wooded surroundings, in center and in residential district","Back garden, front garden, side garden and sun terrace",442 m² (26 meter deep and 17 meter broad),Located at the northwest accessible via the rear,Roof terrace present,Detached brick garage,2 cars,Electricity and running water,"Parking on gated property, parking on private property and public parking",no
