header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Breckelenkamp 9,3831 BE Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42655020-breckelenkamp-9/?navigateSource=resultlist,20220129_052340,"€ 919,500 kosten koper","€ 5,195    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 919,500) is calculated by dividing the asking price of the home by the living area (177 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2016,Mansard roof covered with roof tiles,Living area177 m²External storage space16 m²,177 m²,16 m²,362 m²,643 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system, flue and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and wood heater,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",362 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location, in residential district, rural and unobstructed surrounding view","Back garden, front garden and side garden",187 m² (11 meter deep and 17 meter broad),Located at the south accessible via the rear,Detached brick garage,1 car,Electricity,No insulation,Parking on private property,no
