header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Burgemeester Moonshof,4944 WE Raamsdonk        ,https://www.funda.nl/en/koop/raamsdonk/bouwgrond-42666687-burgemeester-moonshof/?navigateSource=resultlist,20220130_162528,"€ 173,550 vrij op naam",5 weeks,Under option,Available in consultation,Building plot,445 m²,In residential district,no
