header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Schaapherder 7,3834 CG Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42549650-schaapherder-7/?navigateSource=resultlist,20220129_203441,"€ 398,000 kosten koper","€ 3,554    The asking price per m² (€ 398,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1983,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area112 m²Other space inside the building6 m²External storage space4 m²,112 m²,6 m²,4 m²,128 m²,397 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation, passive ventilation system, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Combiketel (gas-fired combination boiler from 2013, in ownership)",128 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Attached brick storage,Electricity,No insulation,Public parking,no
