header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boogschutter 34,1622 CB Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/appartement-42549970-boogschutter-34/?navigateSource=resultlist,20220130_142257,"€ 239,000 kosten koper","€ 2,516    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 133 per month,7 weeks,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1975,Flat roof covered with asphalt roofing,Living area95 m²External storage space8 m²,95 m²,8 m²,334 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Combi CV (gas-fired combination boiler from 2007, in ownership)",Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and sun terrace","60 m² (11 meter deep and 5,43 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
