header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Zwaenenstede 19,5221 KA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42582798-zwaenenstede-19/?navigateSource=resultlist,20220129_185323,"€ 634,000 kosten koper","€ 2,745    The asking price per m² (€ 634,000) is calculated by dividing the asking price of the home by the living area (231 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Desirable residence/villa, row house (drive-in residential property)",Resale property,2002,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing,Energie Prestatie Advies,Living area231 m²Other space inside the building27 m²Exterior space attached to the building14 m²,231 m²,27 m²,14 m²,96 m²,990 m³,8 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",4 stories,"Air conditioning, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, draft protection, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Quinta (gas-fired combination boiler from 2006, in ownership)",96 m²,Full ownership,"On the edge of a forest, alongside park, alongside water, In wooded surroundings, in residential district, rural and unobstructed surrounding view",Sun terrace,"11 m² (3,5 meter deep and 3,21 meter broad)",Located at the southeast,Roof terrace present and balcony present,Built-in,Electricity and running water,Roof insulation and insulated walls,Built-in,1 car,"Electrical door, electricity, heating and running water","Roof insulation, insulated walls and floor insulation",Public parking,no
