header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Hammarskjöldlaan 207,2286 HC Rijswijk (ZH)        ,https://www.funda.nl/en/koop/rijswijk-zh/parkeergelegenheid-42587574-hammarskjoldlaan-207/?navigateSource=resultlist,20220129_082824,"€ 9,950 kosten koper",3 months,Sold under reservation,Available in consultation,Parking place,Resale property,1,Full ownership,no
