header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Tussenwoning (Bouwnr. 3),1756 BE 't Zand        ,https://www.funda.nl/en/koop/t-zand/huis-88991119-tussenwoning-bouwnr-3/?navigateSource=resultlist,20220129_102133,"€ 285,000 vrij op naam","€ 2,336    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Gable roof covered with roof tiles,Energie Prestatie Advies and woningborg garantiecertificaat,Living area122 m²External storage space5 m²,122 m²,5 m²,102 m²,450 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,Mechanical ventilation and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Partial floor heating and heat pump,102 m²,Full ownership,In residential district,Back garden and front garden,Detached wooden storage,Electricity,Public parking,no
