header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadionweg 128 hs,1077 SW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545932-stadionweg-128-hs/?navigateSource=resultlist,20220129_001750,"€ 1,099,000 kosten koper","€ 7,376    The asking price per m² (€ 1,099,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 245.35 per month,Ground-floor apartment (apartment),Resale property,1939,Listed building (national monument),Living area149 m²Other space inside the building21 m²Exterior space attached to the building12 m²,149 m²,21 m²,12 m²,598 m³,5 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and toilet",2 stories,Ground floor,Not required,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2063),"€ 1.768,32 per year with option to purchase","Alongside busy road, sheltered location and in residential district",Sun terrace,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 245.35 per month),Yes,Yes,Yes,no
