header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Insulation.1,error
Haskertille 13,8465 SM Oudehaske        ,https://www.funda.nl/en/koop/oudehaske/huis-42672110-haskertille-13/?navigateSource=resultlist,20220127_201119,"€ 385,000 kosten koper","€ 2,655    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 14, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2000,Shed roof covered with roof tiles,Living area145 m²Other space inside the building25 m²,145 m²,25 m²,325 m²,575 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Outdoor awning, skylight, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"2015 (gas-fired combination boiler, in ownership)",325 m²,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Back garden and front garden,121 m² (11 meter deep and 11 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Attached brick garage,1 car,Roof insulation,no
