header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maassluisstraat 250,1062 GL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88041697-maassluisstraat-250/?navigateSource=resultlist,20220131_000659,"€ 400,000 kosten koper","€ 4,878    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 263.83 per month,Upstairs apartment (apartment),Resale property,1965,With carpets and curtains,Flat roof,Energie Prestatie Advies,Living area82 m²Exterior space attached to the building3 m²External storage space6 m²,82 m²,3 m²,6 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,12th floor,"Air conditioning, elevator and passive ventilation system",E        What does this mean?,Double glazing,Communal central heating,Central facility,Ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 263.83 per month),Yes,Yes,Yes,no
