header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Location,Garden,Shed / storage,Insulation.1,Type of parking facilities,error
Dijkappartementen (Bouwnr. 9),3261 KM Oud-Beijerland        ,https://www.funda.nl/en/koop/oud-beijerland/appartement-88929418-dijkappartementen-bouwnr-9/?navigateSource=resultlist,20220129_154733,"€ 345,000 vrij op naam","€ 4,059    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Living area85 m²Exterior space attached to the building9 m²External storage space5 m²,85 m²,9 m²,5 m²,255 m³,3 rooms (2 bedrooms),1 story,1st floor,Elevator,A        What does this mean?,Completely insulated,In center and in residential district,Sun terrace,Built-in,Completely insulated,Public parking,no
