header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Cornelisz. Hooftstraat 144 - 1,1071 CG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42513963-pieter-cornelisz-hooftstraat-144-1/?navigateSource=resultlist,20220131_003139,"€ 860,000 kosten koper","€ 12,464    The asking price per m² (€ 860,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 140.00 per month,Mezzanine (apartment),Resale property,1905,Living area69 m²Exterior space attached to the building7 m²,69 m²,7 m²,261 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Full ownership,"Alongside park, alongside a quiet road and in center",French balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 140.00 per month),Yes,No,Yes,no
