header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Overweg 188,1191 RG Ouderkerk aan de Amstel        ,https://www.funda.nl/en/koop/ouderkerk-aan-de-amstel/huis-42570931-overweg-188/?navigateSource=resultlist,20220129_095109,"€ 565,000 kosten koper","€ 5,381    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1985,Gable roof covered with roof tiles,Living area105 m²External storage space8 m²,105 m²,8 m²,139 m²,335 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation and TV via cable,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",139 m²,In residential district,Back garden and front garden,"59 m² (11 meter deep and 5,4 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
