header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Montfortstraat 56,6433 JK Hoensbroek        ,https://www.funda.nl/en/koop/hoensbroek/huis-88027320-montfortstraat-56/?navigateSource=resultlist,20220130_145104,"€ 150,000 kosten koper","€ 1,724    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 150,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1952,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area87 m²Other space inside the building6 m²,87 m²,6 m²,205 m²,310 m³,4 rooms (3 bedrooms),1 bathroom,Shower,2 stories and a basement,"Rolldown shutters, flue and TV via cable",E        What does this mean?,Roof insulation,Gas heaters,Electrical boiler (rental),205 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,120 m² (20 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
