header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Theo Mann-Bouwmeesterlaan 582,2597 HM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88860841-theo-mann-bouwmeesterlaan-582/?navigateSource=resultlist,20220131_214604,"€ 496,000 kosten koper","€ 4,066    The asking price per m² (€ 496,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 525,000 kosten koper",€ 366 per month,5 months,Available,Available in consultation,€ 366.00 per month,Apartment with shared street entrance (apartment),Resale property,1981-1990,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area122 m²Exterior space attached to the building21 m²External storage space24 m²,122 m²,21 m²,24 m²,393 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,Mechanical ventilation and TV via cable,B        What does this mean?,Double glazing and completely insulated,Communal central heating,Central facility,Full ownership,"Alongside busy road, alongside park, in center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Garage,1 car,Electricity,Public parking,Yes,Yes,Yes (€ 366.00 per month),Yes,Yes,Yes,no
