header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik van Eedenstraat 42,2273 SL Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42526951-frederik-van-eedenstraat-42/?navigateSource=resultlist,20220127_221414,"€ 235,000 kosten koper","€ 5,465    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 52.00 per month,Ground-floor apartment (apartment),Resale property,1950,Gable roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area43 m²External storage space3 m²,43 m²,3 m²,141 m³,2 rooms (1 bedroom),1 separate toilet,1 story,Ground floor,"Passive ventilation system, flue and TV via cable",G        What does this mean?,Partly double glazed,Gas heaters,Electrical boiler and electrical boiler (rental),Full ownership,Back garden and front garden,"32 m² (6 meter deep and 5,26 meter broad)",Located at the northeast,Attached brick storage,Public parking and resident's parking permits,Yes,Yes,Yes (€ 52.00 per month),Yes,No,Yes,no
