header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,error
Ankerweg 40,8042 EX Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42696794-ankerweg-40/?navigateSource=resultlist,20220129_011855,"€ 495,000 kosten koper","€ 3,613    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Desirable residence/villa, double house",Resale property,1995,Hip roof covered with roof tiles,Living area137 m²Other space inside the building22 m²,137 m²,22 m²,347 m²,549 m³,6 rooms (5 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,"Outdoor awning, optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",347 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","89 m² (8,5 meter deep and 10,5 meter broad)",Located at the northeast accessible via the rear,Attached brick garage,1 car,Electricity,no
