header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan de Jonghstraat 87,1063 MB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42527621-jan-de-jonghstraat-87/?navigateSource=resultlist,20220130_213957,"€ 325,000 kosten koper","€ 4,924    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 97 per month,2 months,Sold under reservation,Available in consultation,Residential property with shared street entrance (apartment),Resale property,1994,Flat roof covered with asphalt roofing,Living area66 m²Exterior space attached to the building4 m²External storage space4 m²,66 m²,4 m²,4 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Passive ventilation system and TV via cable,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2043),Paid until 31-12-2043,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
