header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadionweg 112 HS,1077 ST Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42569758-stadionweg-112-hs/?navigateSource=resultlist,20220130_185747,"€ 1,075,000 kosten koper","€ 7,167    The asking price per m² (€ 1,075,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 238.52 per month,Double ground-floor apartment (apartment),Resale property,1939,Listed building (national monument),Living area150 m²Other space inside the building11 m²Exterior space attached to the building21 m²,150 m²,11 m²,21 m²,566 m³,5 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,Bath and 3 showers,2 stories,TV via cable,Not required,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2064),"€ 1.768,32 per year with option to purchase","Alongside busy road, sheltered location and in residential district",Sun terrace,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 238.52 per month),Yes,Yes,Yes,no
