header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statenkwartier 72,5235 KL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42685634-statenkwartier-72/?navigateSource=resultlist,20220201_105454,"€ 275,000 kosten koper","€ 3,571    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 145.08 per month,Galleried apartment (apartment),Resale property,1983,Accessible for seniors,Living area77 m²Exterior space attached to the building6 m²External storage space3 m²,77 m²,6 m²,3 m²,240 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Elevator and TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 145.08 per month),Yes,Yes,Yes,no
