header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kornalijnhorst 324,2592 JD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42445093-kornalijnhorst-324/?navigateSource=resultlist,20220131_203033,"€ 225,000 kosten koper","€ 4,167    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 132.00 per month,Upstairs apartment,Resale property,1968,Flat roof covered with asphalt roofing,Living area54 m²Exterior space attached to the building4 m²External storage space4 m²,54 m²,4 m²,4 m²,180 m³,2 rooms (1 bedroom),1 separate toilet,7 stories,2nd floor,Passive ventilation system and TV via cable,F        What does this mean?,Communal central heating,Electrical boiler (rental),Municipal long-term lease (end date of long-term lease:  31-12-2035),Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 132.00 per month),Yes,Yes,Yes,no
