header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bijlmerdreef 685,1102 RR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88950503-bijlmerdreef-685/?navigateSource=resultlist,20220130_203455,"€ 375,000 kosten koper","€ 3,750    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 170 per month,3 months,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1998,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area100 m²Other space inside the building16 m²External storage space7 m²,100 m²,16 m²,7 m²,401 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,1st floor,Mechanical ventilation and TV via cable,B        What does this mean?,Completely insulated,District heating,Central facility,Municipal long-term lease,Paid until 01-09-2047,In residential district,Back garden,"40 m² (7,5 meter deep and 5,4 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
