header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Doorzwin 3527,1788 NH Julianadorp        ,https://www.funda.nl/en/koop/julianadorp/huis-42669576-doorzwin-3527/?navigateSource=resultlist,20220128_011201,"€ 259,000 kosten koper","€ 2,106    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Living area123 m²Other space inside the building5 m²Exterior space attached to the building4 m²External storage space6 m²,123 m²,5 m²,4 m²,6 m²,128 m²,375 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories and a attic,"Outdoor awning, skylight and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Kombi (gas-fired combination boiler from 2019, in ownership)",128 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"51 m² (9 meter deep and 5,7 meter broad)",Located at the east,Built-in,Electricity,Public parking,no
