header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Driemasterwal 1,2317 GV Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42518600-driemasterwal-1/?navigateSource=resultlist,20220128_041434,"€ 695,000 kosten koper","€ 3,546    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1978,Shed roof covered with roof tiles,Living area196 m²Other space inside the building5 m²Exterior space attached to the building53 m²External storage space8 m²,196 m²,5 m²,53 m²,8 m²,394 m²,668 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,"Skylight, mechanical ventilation, rolldown shutters, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit ecomline hr (gas-fired combination boiler from 1996, in ownership)",394 m²,Full ownership,"On the edge of a forest, alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",112 m² (7 meter deep and 16 meter broad),Located at the south accessible via the rear,Roof terrace present,Detached wooden storage,Parking on private property and public parking,no
