header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bronckhorststraat 50 boven,1071 WV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686114-bronckhorststraat-50-boven/?navigateSource=resultlist,20220130_220517,"€ 589,000 kosten koper","€ 7,456    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1925,Renovation project,Flat roof covered with asphalt roofing,Living area79 m²External storage space1 m²,79 m²,1 m²,219 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,4th floor,Passive ventilation system,Not available,Gas heaters and possibility for fireplace,CH boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-07-2044),"€ 850,35 per year","Alongside a quiet road, sheltered location, in center, in residential district and unobstructed surrounding view",Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
