header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Derde Oosterparkstraat 102 A,1091 KC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42668556-derde-oosterparkstraat-102-a/?navigateSource=resultlist,20220130_193440,"€ 525,000 kosten koper","€ 5,899    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 209.56 per month,Part of a project for the selling of rented property to the sitting tenants,Ground-floor apartment (apartment),Resale property,1982,Flat roof,Living area89 m²Exterior space attached to the building2 m²External storage space7 m²,89 m²,2 m²,7 m²,275 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2000, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2032),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2032),Alongside a quiet road and in residential district,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 209.56 per month),Yes,Yes,Yes,no
