header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Corellistraat 62,8031 JK Zwolle        ,https://www.funda.nl/en/koop/zwolle/appartement-42678021-corellistraat-62/?navigateSource=resultlist,20220128_021718,"€ 219,000 kosten koper","€ 2,920    The asking price per m² (€ 219,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 142.29 per month,Apartment with shared street entrance (apartment),Resale property,1966,Partly furnished with carpets and curtains,Gable roof,Living area75 m²Exterior space attached to the building8 m²External storage space6 m²,75 m²,8 m²,6 m²,286 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,2nd floor,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 142.29 per month),Yes,Yes,Yes,no
