header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vossiusstraat 6 -C,1071 AB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655672-vossiusstraat-6-c/?navigateSource=resultlist,20220130_230124,"€ 1,400,000 kosten koper","€ 13,333    The asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 258.40 per month,Upstairs apartment,Resale property,1879,Monumental building,Living area105 m²Exterior space attached to the building11 m²External storage space7 m²,105 m²,11 m²,7 m²,300 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,"Air conditioning, outdoor awning and smart home",B        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,Full ownership,Full ownership,"Alongside park, in center and unobstructed surrounding view",Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 258.40 per month),Yes,Yes,Yes,no
