header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Parelvissersstraat 42,3194 JN Hoogvliet Rotterdam        ,https://www.funda.nl/en/koop/hoogvliet-rotterdam/huis-42650772-parelvissersstraat-42/?navigateSource=resultlist,20220129_101056,"€ 425,000 kosten koper","€ 3,220    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2019,Gable roof covered with roof tiles,Politiekeurmerk,Living area132 m²External storage space6 m²,132 m²,6 m²,133 m²,476 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, flue, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Multi fuel burner, district heating and partial floor heating",Central facility,133 m²,Full ownership,In residential district,Back garden and front garden,"50 m² (9 meter deep and 5,5 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
