header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
De Borcht 2,1083 AC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42443867-de-borcht-2/?navigateSource=resultlist,20220130_183746,"€ 4,500,000 kosten koper","€ 16,304    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 4,500,000) is calculated by dividing the asking price of the home by the living area (276 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1963,Living area276 m²Other space inside the building30 m²,276 m²,30 m²,767 m²,"1,076 m³",6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,"Air conditioning, alarm installation, outdoor awning and mechanical ventilation",F        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,Nefit topline (gas-fired combination boiler from 2008),767 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  29-02-2036),"€ 872,61 per year with option to purchase","Alongside a quiet road, alongside water, sheltered location, in residential district and unobstructed surrounding view",Surrounded by garden,Built-in and parking place,2 cars,"Electrical door, electricity, heating and running water","Paid parking, parking on private property, public parking and resident's parking permits",no
