header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Venloseweg 129,5993 PH Maasbree        ,https://www.funda.nl/en/koop/maasbree/huis-42681602-venloseweg-129/?navigateSource=resultlist,20220130_114141,"€ 550,000 kosten koper","€ 3,354    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1982,Gable roof covered with roof tiles,Living area164 m²Other space inside the building19 m²Exterior space attached to the building56 m²External storage space43 m²,164 m²,19 m²,56 m²,43 m²,"1,003 m²",643 m³,8 rooms (4 bedrooms),2 stories,Rolldown shutters and solar panels,A        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",Heat pump,1.003 m²,Full ownership,Alongside a quiet road and outside the built-up area,Back garden and front garden,500 m² (20 meter deep and 25 meter broad),Located at the northeast,Detached wooden storage,Detached brick garage,1 car,Loft and electricity,Roof insulation and insulated walls,Parking on private property,no
