header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Jacobszstraat 31,1012 HL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530705-pieter-jacobszstraat-31/?navigateSource=resultlist,20220130_220301,"€ 400,000 kosten koper","€ 7,273    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 97 per month,2 months,Sold under reservation,Available immediately,Mezzanine (apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area55 m²External storage space2 m²,55 m²,2 m²,185 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,"Mechanical ventilation, flue and TV via cable",E        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Intergas ( combination boiler from 2012, in ownership)",Full ownership,Full ownership,"Alongside water, in center and in residential district",Balcony present and french balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
