header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stuurmankade 32,1019 KR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42526884-stuurmankade-32/?navigateSource=resultlist,20220130_220413,"€ 495,000 kosten koper","€ 6,266    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 133.56 per month,Maisonnette (apartment),Resale property,1997,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building6 m²External storage space6 m²,79 m²,6 m²,6 m²,261 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal long-term lease (end date of long-term lease:  15-04-2046),Paid until 15-04-2046,Municipal long-term lease (end date of long-term lease:  15-04-2046),Paid until 15-04-2046,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present and french balcony present,Storage box,Yes,Yes,Yes (€ 133.56 per month),Yes,Yes,Yes,no
