header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 620,1055 AB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42430200-hoofdweg-620/?navigateSource=resultlist,20220131_004114,"€ 475,000 kosten koper","€ 5,793    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 160.52 per month,Upstairs apartment (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area82 m²Exterior space attached to the building7 m²External storage space5 m²,82 m²,7 m²,5 m²,259 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,5th floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"HR (gas-fired from 2008, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-12-2055,Full ownership,In residential district,Balcony present,Storage box,Underground parking,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 160.52 per month),Yes,Yes,Yes,no
