header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Type of parking facilities,error
Villastraat 87,3112 TC Schiedam        ,https://www.funda.nl/en/koop/schiedam/huis-88976032-villastraat-87/?navigateSource=resultlist,20220130_120238,"€ 250,000 kosten koper","€ 3,521    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1898,Gable roof covered with roof tiles,Living area71 m²Other space inside the building14 m²Exterior space attached to the building15 m²,71 m²,14 m²,15 m²,61 m²,261 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",F        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",61 m²,Full ownership,Sheltered location and in residential district,Patio/atrium,"18 m² (5,57 meter deep and 4,43 meter broad)",Located at the northwest,Roof terrace present,Public parking,no
