header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Coriolanuspad 1 C,5631 GJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42660203-coriolanuspad-1-c/?navigateSource=resultlist,20220201_004828,"€ 535,000 kosten koper","€ 3,639    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2000,Flat roof covered with asphalt roofing,Living area147 m²Exterior space attached to the building37 m²External storage space16 m²,147 m²,37 m²,16 m²,190 m²,500 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",190 m²,Back garden and front garden,"65 m² (10 meter deep and 6,5 meter broad)",Located at the north accessible via the rear,Roof terrace present,Detached brick garage,1 car,Electricity,Public parking,no
