header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,error
Knokkestraat 27,1066 WK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42556841-knokkestraat-27/?navigateSource=resultlist,20220130_195802,"€ 575,000 kosten koper","€ 4,752    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1996,Shed roof covered with roof tiles,Living area121 m²Exterior space attached to the building7 m²External storage space6 m²,121 m²,7 m²,6 m²,115 m²,415 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",115 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In center and in residential district,Back garden,"49 m² (10 meter deep and 4,9 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,no
