header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Berlagelaan 217,1222 JT Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42677978-berlagelaan-217/?navigateSource=resultlist,20220128_080613,"€ 289,000 kosten koper","€ 4,250    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 148 per month,2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1960,Gable roof,Living area68 m²Exterior space attached to the building3 m²External storage space15 m²,68 m²,3 m²,15 m²,203 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,3 stories,2nd floor,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant (gas-fired, in ownership)",Full ownership,"Alongside park, alongside a quiet road, alongside water and unobstructed surrounding view",Balcony present,Built-in,Electricity and running water,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
