header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Akkermunt 13,7772 LA Hardenberg        ,https://www.funda.nl/en/koop/hardenberg/huis-42672050-akkermunt-13/?navigateSource=resultlist,20220127_201128,"€ 310,000 kosten koper","€ 2,441    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1986,Gable roof covered with roof tiles,Living area127 m²Other space inside the building10 m²Exterior space attached to the building30 m²,127 m²,10 m²,30 m²,226 m²,467 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Skylight, optical fibre and sliding door",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",226 m²,Full ownership,In residential district,Back garden and front garden,"72 m² (8,7 meter deep and 8,3 meter broad)",Located at the northwest,Attached brick garage and carport,1 car,Electricity and running water,Roof insulation and insulated walls,Parking on private property,no
