header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Zelhemseweg 11,6999 DN Hummelo        ,https://www.funda.nl/en/koop/hummelo/huis-88015985-zelhemseweg-11/?navigateSource=resultlist,20220129_015406,"€ 445,000 kosten koper","€ 1,601    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (278 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1907,Mansard roof covered with roof tiles,Living area278 m²External storage space87 m²,278 m²,87 m²,"1,830 m²","1,147 m³",8 rooms (6 bedrooms),1 separate toilet,2 stories and a loft,G        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,ATAG (gas-fired),1.830 m²,Full ownership,Outside the built-up area and In wooded surroundings,Back garden,1.320 m² (110 meter deep and 12 meter broad),Built-in,Detached wooden garage,1 car,Parking on private property,no
