header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ronhaarstraat 22,3815 MB Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42665917-ronhaarstraat-22/?navigateSource=resultlist,20220128_044427,"€ 485,000 kosten koper","€ 3,647    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available on 3/15/2022,"Single-family home, row house",Resale property,1978,Gable roof covered with roof tiles,Living area133 m²Other space inside the building17 m²,133 m²,17 m²,206 m²,535 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Valliant HR (gas-fired from 2008, in ownership)",206 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the southwest,Built-in,"Electricity, heating and running water",Parking on private property,no
