header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
1e Pauwenlandstraat 4,7413 ZA Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42550228-1e-pauwenlandstraat-4/?navigateSource=resultlist,20220129_202522,"€ 549,000 kosten koper","€ 4,858    The asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,1907,Listed building (national monument),Gable roof covered with roof tiles,Living area113 m²Other space inside the building96 m²Exterior space attached to the building1 m²External storage space9 m²,113 m²,96 m²,1 m²,9 m²,149 m²,705 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories and a basement,TV via cable,Not required,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",149 m²,Full ownership,In residential district,Back garden,78 m² (13 meter deep and 6 meter broad),Located at the northeast,Detached brick storage,Electricity,Resident's parking permits,no
