header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lepelaarsingel 123 A,3083 KG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88010752-lepelaarsingel-123-a/?navigateSource=resultlist,20220126_002550,"€ 275,000 kosten koper","€ 3,235    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 189.99 per month,Apartment with shared street entrance (apartment),Resale property,1947,With carpets and curtains,Gable roof covered with roof tiles,Living area85 m²Other space inside the building22 m²Exterior space attached to the building7 m²External storage space4 m²,85 m²,22 m²,7 m²,4 m²,362 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Passive ventilation system and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2005, in ownership)",Full ownership,Full ownership,Alongside a quiet road and freestanding location,Back garden,"91 m² (10,35 meter deep and 8,8 meter broad)",Located at the west accessible via the rear,Balcony present,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 189.99 per month),Yes,Yes,Yes,no
