header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Lumeystraat 19,2581 XA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88984940-van-lumeystraat-19/?navigateSource=resultlist,20220131_221609,"€ 575,000 kosten koper","€ 4,492    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1914,Protected townscape or village view (permit needed for alterations),Flat roof,Living area128 m²,128 m²,484 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,42 m² (7 meter deep and 6 meter broad),Located at the northeast,Built-in,Paid parking and resident's parking permits,No,No,No,No,No,No,no
