header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Albatroslaan 24,8241 CB Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88023857-albatroslaan-24/?navigateSource=resultlist,20220129_181248,"€ 645,000 kosten koper","€ 4,057    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2020,Gable roof covered with roof tiles,Living area159 m²Other space inside the building18 m²,159 m²,18 m²,714 m²,648 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Skylight, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,714 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district","Back garden, surrounded by garden and front garden",Attached brick garage,1 car,Parking on private property and public parking,no
