header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vasco da Gamastraat 53 -3,1057 VJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42566800-vasco-da-gamastraat-53-3/?navigateSource=resultlist,20220130_191344,"€ 600,000 kosten koper","€ 7,229    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 73 per month,3 months,Sold under reservation,Available in consultation,€ 73.00 per month,Upstairs apartment (apartment),Resale property,1927,Flat roof covered with asphalt roofing,Living area83 m²Other space inside the building1 m²Exterior space attached to the building24 m²,83 m²,1 m²,24 m²,270 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,3rd floor,Passive ventilation system and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2051),"€ 561,01 per year","Alongside a quiet road, in residential district and freestanding location",Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 73.00 per month),Yes,Yes,Yes,no
