header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Perseusstraat 41,2024 VX Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42679512-perseusstraat-41/?navigateSource=resultlist,20220128_152706,"€ 850,000 kosten koper","€ 6,343    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,"Available in consultation, No-risk clause possible","Single-family home, row house",Resale property,1931,Gable roof covered with roof tiles,Living area134 m²Exterior space attached to the building1 m²,134 m²,1 m²,127 m²,473 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Hipbath and 2 toilets,3 stories,"Optical fibre, mechanical ventilation and TV via cable",G        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",127 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"48 m² (8,86 meter deep and 5,37 meter broad)",Located at the southeast,Balcony present,Public parking,no
