header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nachtwachtlaan 143,1058 EE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670721-nachtwachtlaan-143/?navigateSource=resultlist,20220130_190337,"€ 500,000 kosten koper","€ 5,102    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 331.43 per month,Apartment with shared street entrance (apartment),Resale property,1974,Living area98 m²Exterior space attached to the building9 m²External storage space12 m²,98 m²,9 m²,12 m²,317 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,C        What does this mean?,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 15-06-2094,"Alongside busy road, alongside park and unobstructed surrounding view",Balcony present,Storage box,Built-in and parking place,1 car,Paid parking,Yes,Yes,Yes (€ 331.43 per month),Yes,Yes,Yes,no
