header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brederodestraat 101 2,1054 VD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674165-brederodestraat-101-2/?navigateSource=resultlist,20220130_224329,"€ 575,000 kosten koper","€ 8,712    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1910,Flat roof,Living area66 m²Exterior space attached to the building8 m²,66 m²,8 m²,224 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-04-2031),"€ 65,86 per year",Alongside a quiet road and in residential district,Balcony present and french balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,Yes,No,Yes,no
