header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Max Havelaarlaan 573,1183 NB Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42688874-max-havelaarlaan-573/?navigateSource=resultlist,20220129_031709,"€ 285,000 kosten koper","€ 5,700    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 127 per month,"January 21, 2022",Available,Available in consultation,€ 192.00 per month,Apartment with shared street entrance (apartment),Resale property,1974,With carpets and curtains,Living area50 m²Exterior space attached to the building3 m²External storage space3 m²,50 m²,3 m²,3 m²,170 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",1 story,9th floor,Elevator and TV via cable,C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 192.00 per month),Yes,Yes,Yes,no
