header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Kolonel 11,8333 DG Steenwijk        ,https://www.funda.nl/en/koop/steenwijk/huis-88020675-kolonel-11/?navigateSource=resultlist,20220129_103728,"€ 309,000 kosten koper","€ 2,433    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,2016,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area127 m²External storage space7 m²,127 m²,7 m²,146 m²,462 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Mechanical ventilation and rolldown shutters,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2016, in ownership)",146 m²,Full ownership,In residential district,Back garden and front garden,"33 m² (6 meter deep and 5,5 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Carport,Parking on private property and public parking,no
