header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Van der Duyn van Maasdamstraat 82,7691 AD Bergentheim        ,https://www.funda.nl/en/koop/bergentheim/huis-42500069-van-der-duyn-van-maasdamstraat-82/?navigateSource=resultlist,20220128_024800,"€ 489,000 kosten koper","€ 2,470    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (198 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1992,Combination roof covered with asphalt roofing and roof tiles,Living area198 m²Other space inside the building56 m²Exterior space attached to the building3 m²External storage space15 m²,198 m²,56 m²,3 m²,15 m²,790 m²,890 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation, flue and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Topline HR (gas-fired combination boiler from 2008, in ownership)",790 m²,Full ownership,Surrounded by garden,Balcony present,Detached wooden storage,Attached brick garage,2 cars,Loft,Parking on private property,no
