header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Duivenlaan 13,7331 AR Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-88986268-duivenlaan-13/?navigateSource=resultlist,20220130_130653,"€ 400,000 kosten koper","€ 3,604    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Single-family home, double house",Resale property,1931,Hipped roof covered with roof tiles,Living area111 m²Exterior space attached to the building3 m²External storage space7 m²,111 m²,3 m²,7 m²,161 m²,420 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2012, in ownership)",161 m²,Full ownership,In residential district,Back garden and front garden,"40 m² (5,75 meter deep and 7 meter broad)",Located at the northwest accessible via the rear,Balcony present,Detached brick storage,Electricity,Carport and parking place,Parking on private property and public parking,no
