header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cliostraat 12 III,1077 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42448411-cliostraat-12-iii/?navigateSource=resultlist,20220130_223013,"€ 1,085,000 kosten koper","€ 8,282    The asking price per m² (€ 1,085,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Upstairs apartment,Resale property,1906-1930,Living area131 m²Exterior space attached to the building2 m²,131 m²,2 m²,407 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",Not available,Double glazing and floor insulation,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2051),€ 1.200 per year,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
